productCode,name,price,brand,category,variant,quantity,Product_name,Product_data,date_time_pull
841223,HP LaserJet Pro MFP M28a All-in-One A4 Mono Laser Printer,157.5,HP,Printer_laser,,0,"HP LaserJet Pro MFP M28a All-in-One A4 Mono Laser Printer

Zoom in
Description
Productive performance from the world's smallest laser printer in its class. Quickly print, scan and copy. Affordable, reliable performace from the start, right out of the box. 
Specifications
Brand:
HP
Type:
laser printer
Function:
print, copy, scan
Colour:
black & white
Paper tray:
150 sheets
Paper output:
100 sheets
Display:
LED screen
Dimensions:
360 x 264 x 197 mm
Print volume:
8,000 pages
Printing speed (mono):
19 ppm
First print:
8.2 sec
Print resolution:
600 x 600 dpi
Scan resolution:
up to 600 dpi
Paper size:
A4
WiFi:
no
Ethernet:
no
WiFi Direct:
no
ADF:
no
Duplex:
no
Mobile printing:
no
Memory:
32 MB
USB printer cables
This printer does not include a USB cable
USB printer cable (2 meters) - €5.50
Order
Order toner now
HP 44A (CF244A) black toner (123ink version) - €37.50
Order
Extra Information
Laser toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
Order now and we'll ship it today!
€ 157.50 (Incl. 23% VAT)
( € 128.05 Excl. 23% VAT ) in stock","{""productCode"":""841223"",""name"":""HP LaserJet Pro MFP M28a All-in-One A4 Mono Laser Printer"",""price"":157.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
841164,HP Laserjet Pro M102w A4 Mono Laser Printer with WiFi,134.5,HP,Printer_laser,,0,"HP Laserjet Pro M102w A4 Mono Laser Printer with WiFi

Zoom in
Description
The HP Laserjet Pro M102w is a compact laser printer ideal for a home office or small business. Print crisp, professional documents with this efficient black and white printer. This laser printer can print up to 23 pages per minute, reducing waiting time. The WiFi printer can be connected directly to the wireless network. This makes the HP printer accessible to both you and your colleagues. Printing is easy via various devices such as computers, tablets and smartphones.
Specifications
Brand:
HP
Type:
laser printer
Function:
print
Colour:
black & white
Paper tray:
150 sheets
Paper output:
100 sheets
Display:
LED screen
Dimensions:
364.7 x 247.3 x 190.6 mm
Print volume:
10,000 pages
Printing speed (mono):
23 ppm
First print:
7.3 sec
Print resolution:
600 x 600 dpi
Paper size:
A4
WiFi:
yes
Ethernet:
no
WiFi Direct:
yes
Duplex:
no
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
128 MB
USB printer cables
This printer does not include a USB cable
USB printer cable (2 meters) - €5.50
Order
Order toner now
HP 17A (CF217A) black toner (123ink version) - €44.50
Order
Extra Information
Laser Toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
€ 134.50 (sold out) (Incl. 23% VAT)
( € 109.35 Excl. 23% VAT )","{""productCode"":""841164"",""name"":""HP Laserjet Pro M102w A4 Mono Laser Printer with WiFi"",""price"":134.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
896123,Xerox B210 Mono A4 Laser Printer with WiFi,145.5,Xerox,Printer_laser,,0,"Xerox B210 Mono A4 Laser Printer with WiFi

Zoom in
Description
The Xerox B210 is a black and white laser printer that is ideal for workgroups of 1 to 5 users. This compact printer has built-in WiFi and is known for its reliability and quiet operation. Mobile printing is supported, meaning you can print directly from your smartphone or tablet with Apple AirPrint, Google Cloud Print, Mopria and the Xerox Print Service plug-in. The print speed is 30 pages per minute and you have the first print in your hands within 8.5 seconds. The maximum input capacity is 250 sheets and the output capacity is 120 sheets.
Specifications
Brand:
Xerox
Type:
laser printer
Function:
print
Colour:
black & white
Paper tray:
250 sheets
Paper output:
100 sheets
Dimensions:
368 x 334.5 x 213.4 mm
Print volume:
30,000 pages
Printing speed (mono):
31 ppm
First print (mono):
8.5 sec
Print resolution:
1200 x 1200 dpi
Paper size:
A4
WiFi:
yes
Ethernet:
yes
WiFi Direct:
no
Duplex:
yes (print)
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
256 MB
USB printer cables
This printer does not include a USB cable. 
USB printer cable (2 meters) - €5.50
Order
Extra Information
Laser toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
€ 145.50 (sold out) (Incl. 23% VAT)
( € 118.29 Excl. 23% VAT )","{""productCode"":""896123"",""name"":""Xerox B210 Mono A4 Laser Printer with WiFi"",""price"":145.5,""brand"":""Xerox"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
841176,HP Laserjet Pro MFP M130a All-in-One A4 Mono Laser Printer (3 in 1),152.5,HP,Printer_laser,,0,"HP Laserjet Pro MFP M130a All-in-One A4 Mono Laser Printer (3 in 1)

Zoom in
Description
The HP LaserJet Pro MFP M130a is an all-in-one mono laser printer for (home) offices. The compact printer allows you to print, copy and scan. The black and white printer has a 150-sheet paper tray and can print monochrome documents at speeds of up to 22 pages per minute. The small laser printer is equipped with Auto-On / Auto-Off technology, which saves you energy. The HP printer has no network capabilities, but can be easily connected to your PC via the Hi-Speed USB 2.0 port.
Specifications
Brand:
HP
Type:
laser printer
Function:
print, copy, scan
Colour:
black & white
Paper tray:
150 sheets
Paper output:
100 sheets
Display:
LCD screen
Dimensions:
398 x 288 x 231.1 mm
Print volume:
10,000 pages
Printing speed (mono):
22 ppm
First print:
7.3 sec
Print resolution:
600 x 600 dpi
Scan resolution:
up to 1200 dpi
Paper size:
A4
WiFi:
no
Ethernet:
no
WiFi Direct:
no
ADF:
no
Duplex:
no
Mobile printing:
no
Memory:
128 MB
USB printer cables
This printer does not include a USB cable
USB printer cable (2 meters) - €5.50
Order
Order toner now
HP 17A (CF217A) black toner (123ink version) - €44.50
Order
Extra Information
Laser toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
Order now and we'll ship it today!
€ 152.50 (Incl. 23% VAT)
( € 123.98 Excl. 23% VAT ) in stock","{""productCode"":""841176"",""name"":""HP Laserjet Pro MFP M130a All-in-One A4 Mono Laser Printer (3 in 1)"",""price"":152.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
896092,HP Laser MFP 135w All-in-One A4 Mono Laser Printer with WiFi (3 in 1),184.5,HP,Printer_laser,,0,"HP Laser MFP 135w All-in-One A4 Mono Laser Printer with WiFi (3 in 1)

Zoom in
Description
The HP Laser MFP 135w is a compact all-in-one laser printer suitable for home use and small offices. Known for its performance and affordable price, it can print, scan and copy. The built-in Wi-Fi makes mobile printing possible via Apple AirPrint, Google Cloud Print or the HP Smart App. This printer achieves print speeds of up to 20 pages per minute and after 8.3 seconds you will have the first print in your hands. The input tray holds 150 sheets, and the output tray holds 100 sheets. With a print volume of 10,000 pages per month, this is an ideal printer for 1-5 users.
Specifications
Brand:
HP
Type:
laser printer
Function:
print, copy, scan
Colour:
black & white
Paper tray:
150 sheets
Paper output:
100 sheets
Dimensions:
406 x 424 x 253 mm
Print volume:
10,000 pages
Printing speed (mono):
20 ppm
First print (mono):
8.3 sec
Print resolution:
1200 x 1200 dpi
Scan resolution:
4800 x 4800 dpi
Paper size:
A4
WiFi:
yes
Ethernet:
no
WiFi Direct:
yes
ADF:
no
Duplex:
no
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
128 MB
USB printer cables
This printer does not include a USB cable. 
USB printer cable (2 meters) - €5.50
Order
Order toner now
HP 106A (W1106A) black toner (123ink version) - €32.50
Order
Extra Information
Laser Toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
€ 184.50 (sold out) (Incl. 23% VAT)
( € 150.00 Excl. 23% VAT )","{""productCode"":""896092"",""name"":""HP Laser MFP 135w All-in-One A4 Mono Laser Printer with WiFi (3 in 1)"",""price"":184.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
841172,HP Laserjet Pro MFP M28w All-in-One A4 Mono Laser Printer with WiFi,154.5,HP,Printer_laser,,0,"HP Laserjet Pro MFP M28w All-in-One A4 Mono Laser Printer with WiFi

Zoom in
Description
The perfect fit for virtually any space and budget from the world's smallest laser printer in its class. Quickly print, scan and copy. Affordable, reliable performance from the start, right out of the box. Easily print and scan from your smartphone.
Specifications
Brand:
HP
Type:
laser printer
Function:
print, copy, scan
Colour:
black & white
Paper tray:
150 sheets
Paper output:
100 sheets
Display:
LED screen
Dimensions:
360 x 264 x 197 mm
Print volume:
8,000 pages
Printing speed (mono):
18 ppm
First print (mono):
8.2 sec
Print resolution:
600 x 600 dpi
Scan resolution:
up to 600 dpi
Paper size:
A4
WiFi:
yes
Ethernet:
no
WiFi Direct:
yes
ADF:
no
Duplex:
no
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
32 MB
USB printer cables
This printer does not include a USB cable
USB printer cable (2 meters) - €5.50
Order
Order toner now
HP 44A black toner (123ink version) - €37.50
Order
Extra Information
Laser toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
€ 154.50 (sold out) (Incl. 23% VAT)
( € 125.61 Excl. 23% VAT )","{""productCode"":""841172"",""name"":""HP Laserjet Pro MFP M28w All-in-One A4 Mono Laser Printer with WiFi"",""price"":154.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
841120,HP Laserjet Pro MFP M130nw All-in-One Mono A4 Laser Printer with WiFi (3 in 1),217.5,HP,Printer_laser,,0,"HP Laserjet Pro MFP M130nw All-in-One Mono A4 Laser Printer with WiFi (3 in 1)
Description
The HP LaserJet Pro M130nw is a versatile black and white printer with scan and copy function. This compact office printer is ideal for small spaces. It prints at high speed (up to 22 pages per minute ) in black and white. The laser printer is equipped with a WiFi and Ethernet connection, making the device easily accessible to everyone on the network. Mobile printing is also possible with support for Apple AirPrint and Google CloudPrint, among others.
Specifications
Brand:
HP
Type:
laser printer
Function:
print, copy, scan
Colour:
black & white
Paper input (auto):
150 sheets
Paper output:
100 sheets
Display:
LCD screen (2-line)
Dimensions:
398 x 288 x 231.1 mm
Print volume:
10,000 pages
Printing speed (mono):
22 ppm
First print:
7.3 sec
Print resolution:
600 x 600 dpi
Scan resolution:
up to 1200 dpi
Paper size:
A4
WiFi:
yes
Ethernet:
yes
WiFi Direct:
yes
ADF:
no
Duplex:
no
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
256 MB
USB printer cables
This printer does not include a USB cable. 
USB printer cable (2 meters) - €4.95
Order
Order toner now
HP 17A (CF217A) black toner (123ink version) - €44.50
Order
Extra information
Laser Toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
€ 217.50 (sold out) (Incl. 23% VAT)
( € 176.83 Excl. 23% VAT )","{""productCode"":""841120"",""name"":""HP Laserjet Pro MFP M130nw All-in-One Mono A4 Laser Printer with WiFi (3 in 1)"",""price"":217.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
817023,HP Laser MFP 137fwg All-in-One Mono Laser Printer with WiFi (4 in 1),189.5,HP,Printer_laser,,0,"HP Laser MFP 137fwg All-in-One Mono Laser Printer with WiFi (4 in 1)

Zoom in
Description
The HP Laser MFP 137fwg is an all-in-one black and white laser printer with WiFi. This model can print, copy, scan and fax. It is a compact printer ideal for small offices and workgroups. The print speed is 20 pages per minute and the first print appears after 8.3 seconds. The automatic document feeder (ADF) allows you to be extra productive. Furthermore, mobile printing is supported via Mopria, Google Cloud Print, Apple AirPrint and the HP Smart App, which gives a lot of flexibility. The maximum input capacity is 150 sheets and the output capacity is 100 sheets. The printer is easy to operate via the 2-line LCD screen.
Specifications
Brand:
HP
Type:
laser printer
Function:
print, copy, scan, fax
Colour:
black & white
Paper output:
100 sheets
Paper tray:
150 sheets
Display:
LCD screen (2-line)
Dimensions:
406 x 359.6 x 308.7 mm
Print volume:
10,000 pages
Printing speed (mono):
20 ppm
First print (mono):
8.3 sec
Print resolution:
1200 x 1200 dpi
Scan resolution:
600 x 600 dpi
Paper size:
A4
WiFi:
yes
Ethernet:
yes
WiFi Direct:
yes
ADF:
yes (40 sheets)
Duplex:
no
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
128 MB
USB printer cables
This printer does not include a USB cable. 
USB printer cable (2 meters) - €5.50
Order
Order toner now
HP 106A (123ink version) - €34.50
Order
Not all payment methods are available for this product
€ 189.50 (Incl. 23% VAT)
( € 154.07 Excl. 23% VAT ) in external w/house","{""productCode"":""817023"",""name"":""HP Laser MFP 137fwg All-in-One Mono Laser Printer with WiFi (4 in 1)"",""price"":189.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
896080,HP LaserJet Pro M404dw A4 Mono Laser Printer with WiFi,277.5,HP,Printer_laser,,0,"HP LaserJet Pro M404dw A4 Mono Laser Printer with WiFi

Zoom in
Description
The HP LaserJet Pro M404dw Mono Laser Printer is perfect for medium-sized businesses. With a fast print speed of up to 38 pages per minute and the handy duplex function, you can perform office tasks quickly. The M404dw printer is equipped with a WiFi and Ethernet network, making it easy to share the printer with colleagues. Thanks to a 350-sheet input tray and a 150-sheet output tray, you don't have to replenish paper as often. You can also experience the convenience of mobile printing . This allows you to send print jobs from your smartphone or tablet.
Specifications
Brand:
HP
Function:
print
Type:
laser printer
Colour:
black & white
Display:
LCD screen (2-line)
Paper tray:
350 sheets
Paper output:
150 sheets
Dimensions:
381 x 357 x 216 mm
Print volume:
80,000 pages
Printing speed (mono):
38 ppm
First print (mono):
6.3 sec
Print resolution:
4800 x 1200 dpi
Paper size:
A4
WiFi:
yes
Ethernet:
yes
WiFi Direct:
no
Duplex:
yes
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
256 MB
USB printer cables
This printer does not include a USB cable. 
USB printer cable (2 meters) - €5.50
Order
Order toner now
HP 59X (CF259X) high capacity black toner (123ink version) - €136.00
Order
Extra Information
Laser toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
€ 277.50 (sold out) (Incl. 23% VAT)
( € 225.61 Excl. 23% VAT )","{""productCode"":""896080"",""name"":""HP LaserJet Pro M404dw A4 Mono Laser Printer with WiFi"",""price"":277.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
899505,Kyocera ECOSYS P2235dn A4 Mono Laser Printer,224.5,Kyocera,Printer_laser,,0,"Kyocera ECOSYS P2235dn A4 Mono Laser Printer

Zoom in
Description
The Kyocera ECOSYS P2235d network laser printer is a very compact and fast printer. This mono printer prints at a speed of 35 pages per minute. The first print appears after 6.8 seconds. The printer has a 350-sheet paper tray and a 250-sheet output tray. This network printer can also print double-sided (duplex) at lightning speed, so you can save paper and money.
Specifications
Brand:
Kyocera
Type:
laser printer
Function:
print
Colour:
black & white
Paper tray:
350 sheets
Paper output:
250 sheets
Display:
-
Dimensions:
375 x 393 x 272 mm
Print volume:
20,000 pages
Printing speed (mono):
35 ppm
First print (mono):
6.8 sec
Print resolution:
1200 dpi
Paper size:
A4
WiFi:
no
Ethernet:
yes
WiFi Direct:
no
Duplex:
yes (print)
Mobile printing:
no
Memory:
256 MB
USB printer cables
This printer does not include a USB cable.
USB printer cable (2 meters) - €5.50
Order
Order toner now
Kyocera TK-1150 black toner (123ink version) - €39.50
Order
Extra Information
Laser toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
€ 224.50 (Incl. 23% VAT)
( € 182.52 Excl. 23% VAT ) in external w/house","{""productCode"":""899505"",""name"":""Kyocera ECOSYS P2235dn A4 Mono Laser Printer"",""price"":224.5,""brand"":""Kyocera"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
841163,HP Laserjet Pro MFP M130fn All-in-One Mono Network Laser Printer (4 in 1),197.5,HP,Printer_laser,,0,"HP Laserjet Pro MFP M130fn All-in-One Mono Network Laser Printer (4 in 1)

Zoom in
Description
The HP LaserJet Pro MFP M130fn is a versatile black and white laser printer. With the all-in-one printer you can print, copy, scan and fax. The laser printer features a 150-sheet printer tray and can achieve print speeds of up to 22 ppm. Print crisp, monochrome documents with the black and white printer via Ethernet. Thanks to mobile printing, you can also print documents with your smartphone or tablet (AirPrint, CloudPrint). The HP laser printer is ideal for small and medium businesses.
Specifications
Brand:
HP
Type:
laser printer
Function:
print, copy, scan, fax
Colour:
black & white
Paper tray:
150 sheets
Paper output:
100 sheets
Display:
LCD screen (2-line)
Dimensions:
415.1 x 288 x 279.5 mm
Print volume:
10,000 pages
Printing speed (mono):
22 ppm
First print:
7.3 sec
Print resolution:
600 x 600 dpi
Scan resolution:
up to 1200 dpi
Paper size:
A4
WiFi:
no
Ethernet:
yes
WiFi Direct:
no
ADF:
yes (35 sheets)
Duplex:
no
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
256 MB
USB printer cables
This printer does not include a USB cable.
USB printer cable (2 meters) - €5.50
Order
Order toner now
HP 17A (CF217A) black toner (123ink version) - €44.50
Order
Extra information
Laser Toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
Order now and we'll ship it today!
€ 197.50 (Incl. 23% VAT)
( € 160.57 Excl. 23% VAT ) in stock","{""productCode"":""841163"",""name"":""HP Laserjet Pro MFP M130fn All-in-One Mono Network Laser Printer (4 in 1)"",""price"":197.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
897055,Lexmark MB2236adw All-in-One A4 Mono Laser Printer with WiFi (4 in 1),229.5,Lexmark,Printer_laser,,0,"Lexmark MB2236adw All-in-One A4 Mono Laser Printer with WiFi (4 in 1)

Zoom in
Description
The Lexmark MB2236adw is an all-in-one black and white laser printer. The printer is equipped with a built-in WiFi and Ethernet network. With a print speed of 34 pages per minute, you can process jobs quickly. The MB2236adw is equipped with a paper tray with a capacity for 250 sheets of paper. This model allows you to print, copy, scan and fax. Thanks to automatic document feeder (ADF) and automatic two-sided printing (duplex) you save time, money and paper.
Specifications
Brand:
Lexmark
Type:
laser printer
Function:
print, copy, scan, fax
Colour:
black & white
Paper tray:
250 sheets
Paper output:
150 sheets
Display:
LCD screen (2-line)
Dimensions:
415 x 352 x 360 mm
Print volume:
30,000 pages
Printing speed (mono):
34 ppm
First print (mono):
8 sec
Print resolution:
600 x 600 dpi
Paper size:
A4
WiFi:
yes
Ethernet:
yes
WiFi Direct:
no
ADF:
yes (50 sheets)
Duplex:
yes (print)
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
512 MB
USB printer cables
This printer does not include a USB cable
USB printer cable (2 meters) - €5.50
Order
Extra Information
Laser toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
€ 229.50 (Incl. 23% VAT)
( € 186.59 Excl. 23% VAT ) in external w/house","{""productCode"":""897055"",""name"":""Lexmark MB2236adw All-in-One A4 Mono Laser Printer with WiFi (4 in 1)"",""price"":229.5,""brand"":""Lexmark"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
896125,Xerox B215 All-in-One A4 Mono Laser Printer with WiFi (4 in 1),194.5,Xerox,Printer_laser,,0,"Xerox B215 All-in-One A4 Mono Laser Printer with WiFi (4 in 1)

Zoom in
Description
The Xerox B215 is an all-in-one A4 black and white laser printer with WiFi. This multifunctional printer allows you to print, scan, copy, fax and email. This model is known for its reliability, compact size and quiet operation. The print speed is 30 pages per minute and after 8.5 seconds the first print appears. Mobile printing is supported via Apple AirPrint, Google Cloud Print, Mopria and the Xerox Print Service Plug-in. The maximum input capacity is 250 sheets and the output capacity is 120 sheets.
Specifications
Brand:
Xerox
Type:
laser printer
Function:
print, copy, scan, fax
Colour:
black & white
Print from:
USB
Paper tray:
250 sheets
Paper output:
120 sheets
Display:
LCD colour TS (3.5 inch)
Dimensions:
401 x 396.8 x 365.1 mm
Print volume:
30,000 pages
Printing speed (mono):
31 ppm
First print (mono):
8.5 sec
Fax speed:
33.6 bps
Print resolution:
1200 x 1200 dpi
Scan resolution:
600 x 600 dpi
Paper size:
A4
WiFi:
yes
Ethernet:
yes
WiFi Direct:
no
ADF:
yes (50 sheets)
Duplex:
yes (print)
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
256 MB
USB printer cables
This printer does not include a USB cable. 
USB printer cable (2 meters) - €5.50
Order
Order toner now
Xerox 106R04347 high capacity black toner (123ink version) - €39.50
Order
Extra Information
Laser toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
€ 194.50 (sold out) (Incl. 23% VAT)
( € 158.13 Excl. 23% VAT )","{""productCode"":""896125"",""name"":""Xerox B215 All-in-One A4 Mono Laser Printer with WiFi (4 in 1)"",""price"":194.5,""brand"":""Xerox"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
841171,HP LaserJet Pro MFP M227sdn All-in-One A4 Mono Laser Printer (3 in 1),264.5,HP,Printer_laser,,0,"HP LaserJet Pro MFP M227sdn All-in-One A4 Mono Laser Printer (3 in 1)

Zoom in
Description
The HP LaserJet Pro MFP M227sdn is an all-in-one black and white laser printer. The printer is most effective in small and medium-sized businesses. Ethernet allows you to share the printer with other users. Mobile apps allow you to send print jobs remotely from your smartphone or tablet. These jobs are printed at a print speed of up to 28 pages per minute. You do not have to wait long for your first print: it can be seen from 6.4 seconds. With a 260-sheet input tray and 150-sheet output tray, you don't have to replenish paper as often. The clear display makes printing operation simple. The M227sdn is equipped with an automatic document feeder (ADF) and automatic two-sided printing (duplex).
Specifications
Brand:
HP
Type:
laser printer
Function:
print, copy, scan
Colour:
black & white
Paper tray:
260 sheets
Paper output:
150 sheets
Display:
LCD screen (2-line)
Dimensions:
403 x 407.4 x 311.5 mm
Print volume:
30,000 pages
Printing speed (mono):
28 ppm
First print (mono):
6.4 sec
Print resolution:
1200 x 1200 dpi
Scan resolution:
up to 1200 dpi
Paper size:
A4
WiFi:
no
Ethernet:
yes
WiFi Direct:
no
ADF:
yes (35 sheets)
Duplex:
yes (print)
Mobile printing:
yes (AirPrint, printer app)
Memory:
256 MB
USB printer cables
This printer does not include a USB cable
USB printer cable (2 meters) - €5.50
Order
Order toner now
HP 30A (CF230A) black toner (123ink version) - €44.50
Order
Extra Information
Laser toners
Standard paper
USB cable
Not all payment methods are available for this product
Order now and we'll ship it today!
€ 264.50 (Incl. 23% VAT)
( € 215.04 Excl. 23% VAT ) in stock","{""productCode"":""841171"",""name"":""HP LaserJet Pro MFP M227sdn All-in-One A4 Mono Laser Printer (3 in 1)"",""price"":264.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
841159,HP LaserJet Pro M501dn Network A4 Mono Laser Printer,367.5,HP,Printer_laser,,0,"HP LaserJet Pro M501dn Network A4 Mono Laser Printer

Zoom in
Description
The HP LaserJet Pro M501dn is the compact home or office printer for all your black and white printing needs. This network printer has a quick-print function.This means you will have your first print from within 7.2 seconds thanks to the energy-saving sleep mode. The printer prints up to 45 pages per minute and has a 650-sheet paper tray. It is also possible to quickly process double-sided (duplex) print jobs. You can easily connect this printer to your wired network via the Ethernet connection for easy sharing. The mobile print option allows you to easily send your print jobs from your mobile device saving you valuable time.
Specifications
Brand:
HP
Type:
laser printer
Function:
print
Colour:
black & white
Print from:
USB
Paper tray:
650 sheets
Paper output:
250 sheets
Display:
LCD screen (2-line)
Dimensions:
418 x 376 x 289 mm
Print volume:
100,000 pages
Printing speed (mono):
45 ppm
First print (mono):
5.8 sec
Print resolution:
4800 x 600 dpi
Paper size:
A4
WiFi:
no
Ethernet:
yes
WiFi Direct:
no
Duplex:
yes (print)
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
256 m
USB printer cables
This printer does not include a USB cable. 
USB printer cable (2 meters) - €5.50
Order
Extra Information
Laser Toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
Order now and we'll ship it today!
€ 367.50 (Incl. 23% VAT)
( € 298.78 Excl. 23% VAT ) in stock","{""productCode"":""841159"",""name"":""HP LaserJet Pro M501dn Network A4 Mono Laser Printer"",""price"":367.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
896079,HP LaserJet Pro M404dn A4 Mono Laser Printer,249.5,HP,Printer_laser,,0,"HP LaserJet Pro M404dn A4 Mono Laser Printer

Zoom in
Description
The HP LaserJet Pro M404dn Mono Laser Printer is perfect for medium-sized businesses. With a fast print speed of up to 38 pages per minute and the handy duplex function, you can perform office tasks quickly. The M404dn printer is equipped with an Ethernet connection, making it easy to share the printer with colleagues. Thanks to a 350-sheet input tray and a 150-sheet output tray, you don't have to replenish paper as often. You can also experience the convenience of mobile printing. This allows you to easily send print jobs from your smartphone or tablet.
Specifications
Brand:
HP
Function:
print
Type:
laser printer
Colour:
black & white
Paper tray:
350 sheets
Paper output:
150 sheets
Display:
LCD screen (2-line)
Dimensions:
381 x 357 x 216 mm
Print volume:
80,000 pages
Printing speed (mono):
38 ppm
First print (mono):
6.3 sec
Print resolution:
4800 x 600 dpi
Paper size:
A4
WiFi:
no
Ethernet:
yes
WiFi Direct:
no
Duplex:
yes
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
256 MB
USB printer cables
This printer does not include a USB cable. 
USB printer cable (2 meters) - €5.50
Order
Extra information
Standard paper
USB cable
Downloads
Toners
Not all payment methods are available for this product
€ 249.50 (sold out) (Incl. 23% VAT)
( € 202.85 Excl. 23% VAT )","{""productCode"":""896079"",""name"":""HP LaserJet Pro M404dn A4 Mono Laser Printer"",""price"":249.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
841160,HP LaserJet Pro MFP M130fw All-in-One A4 Mono Laser Printer with WiFi (4 in 1),244.5,HP,Printer_laser,,0,"HP LaserJet Pro MFP M130fw All-in-One A4 Mono Laser Printer with WiFi (4 in 1)

Zoom in
Description
The HP LaserJet Pro MFP M130fw is a versatile black and white laser printer. The all-in-one printer allows you to print, copy, scan and fax . Ethernet allows you to print monochrome A4 documents at a print speed of up to 22 pages per minute. Also, mobile printing with a smart phone or tablet, is also possible. The laser printer has a 150-sheet paper tray. The 6.86 cm color LCD touch screen makes operation easy. Thanks to all these features, the HP laser printer is suitable for small and medium-sized companies
Specifications
Brand:
HP
Type:
laser printer
Function:
print, copy, scan, fax
Colour:
black & white
Paper tray:
150 sheets
Paper output:
100 sheets
Display:
LCD colour TS (6.86cm)
Dimensions:
423.1 x 288.6 x 279.5 mm
Print volume:
10,000 pages
Printing speed (mono):
22 ppm
First print:
7.3 sec
Print resolution:
600 x 600 dpi
Scan resolution:
up to 1200 dpi
Paper size:
A4
WiFi:
yes
Ethernet:
yes
WiFi Direct:
yes
ADF:
yes (35 sheets)
Duplex:
no
Mobile printing:
yes (AirPrint, Mopria, Printer app)
Memory:
256 MB
USB printer cables
This printer does not include a USB cable.
USB printer cable (2 meters) - €5.50
Order
Order toner now
HP 17A (CF217A) black toner (123ink version) - €44.50
Order
Extra Information
Laser toners
Standard paper
USB cable
Downloads
Not all payment methods are available for this product
This product is end of life.","{""productCode"":""841160"",""name"":""HP LaserJet Pro MFP M130fw All-in-One A4 Mono Laser Printer with WiFi (4 in 1)"",""price"":244.5,""brand"":""HP"",""category"":""Printer_laser"",""variant"":"""",""quantity"":0}",44:42.2
